step,time_s,gradient_descent_only_H,sis_elp_H,pi_elp_H
72959,7.295899999999999e-07,-2384.0,-2428.0,-2380.0
72960,7.296e-07,-2384.0,-2428.0,-2380.0
72961,7.296099999999999e-07,-2384.0,-2428.0,-2380.0
72962,7.2962e-07,-2384.0,-2428.0,-2380.0
72963,7.2963e-07,-2384.0,-2428.0,-2380.0
72964,7.296399999999999e-07,-2384.0,-2428.0,-2380.0
72965,7.2965e-07,-2384.0,-2428.0,-2380.0
72966,7.296599999999999e-07,-2384.0,-2428.0,-2380.0
72967,7.2967e-07,-2384.0,-2428.0,-2380.0
72968,7.2968e-07,-2384.0,-2428.0,-2380.0
72969,7.296899999999999e-07,-2384.0,-2428.0,-2380.0
72970,7.297e-07,-2384.0,-2428.0,-2380.0
72971,7.297099999999999e-07,-2384.0,-2428.0,-2380.0
72972,7.2972e-07,-2384.0,-2428.0,-2380.0
72973,7.2973e-07,-2384.0,-2428.0,-2380.0
72974,7.297399999999999e-07,-2384.0,-2428.0,-2380.0
72975,7.2975e-07,-2384.0,-2428.0,-2380.0
72976,7.297599999999999e-07,-2384.0,-2428.0,-2380.0
72977,7.2977e-07,-2384.0,-2428.0,-2380.0
72978,7.2978e-07,-2384.0,-2428.0,-2380.0
72979,7.297899999999999e-07,-2384.0,-2428.0,-2380.0
72980,7.298e-07,-2384.0,-2428.0,-2380.0
72981,7.298099999999999e-07,-2384.0,-2428.0,-2380.0
72982,7.2982e-07,-2384.0,-2428.0,-2380.0
72983,7.2983e-07,-2384.0,-2428.0,-2380.0
72984,7.298399999999999e-07,-2384.0,-2428.0,-2380.0
72985,7.2985e-07,-2384.0,-2428.0,-2380.0
72986,7.2986e-07,-2384.0,-2428.0,-2380.0
72987,7.298699999999999e-07,-2384.0,-2428.0,-2380.0
72988,7.2988e-07,-2384.0,-2428.0,-2380.0
72989,7.298899999999999e-07,-2384.0,-2428.0,-2380.0
72990,7.299e-07,-2384.0,-2428.0,-2380.0
72991,7.2991e-07,-2384.0,-2428.0,-2380.0
72992,7.299199999999999e-07,-2384.0,-2428.0,-2380.0
72993,7.2993e-07,-2384.0,-2428.0,-2380.0
72994,7.299399999999999e-07,-2384.0,-2428.0,-2380.0
72995,7.2995e-07,-2384.0,-2428.0,-2380.0
72996,7.2996e-07,-2384.0,-2428.0,-2380.0
72997,7.299699999999999e-07,-2384.0,-2428.0,-2380.0
72998,7.2998e-07,-2384.0,-2428.0,-2380.0
72999,7.299899999999999e-07,-2384.0,-2428.0,-2380.0
73000,7.3e-07,-2384.0,-2428.0,-2380.0
73001,7.3001e-07,-2384.0,-2428.0,-2380.0
73002,7.300199999999999e-07,-2384.0,-2428.0,-2380.0
73003,7.3003e-07,-2384.0,-2428.0,-2380.0
73004,7.300399999999999e-07,-2384.0,-2428.0,-2380.0
73005,7.3005e-07,-2384.0,-2428.0,-2380.0
73006,7.3006e-07,-2384.0,-2428.0,-2380.0
73007,7.300699999999999e-07,-2384.0,-2428.0,-2380.0
73008,7.3008e-07,-2384.0,-2428.0,-2380.0
73009,7.300899999999999e-07,-2384.0,-2428.0,-2380.0
73010,7.301e-07,-2384.0,-2428.0,-2380.0
73011,7.3011e-07,-2384.0,-2428.0,-2380.0
73012,7.301199999999999e-07,-2384.0,-2428.0,-2380.0
73013,7.3013e-07,-2384.0,-2428.0,-2380.0
73014,7.3014e-07,-2384.0,-2428.0,-2380.0
73015,7.301499999999999e-07,-2384.0,-2428.0,-2380.0
73016,7.3016e-07,-2384.0,-2428.0,-2380.0
73017,7.301699999999999e-07,-2384.0,-2428.0,-2380.0
73018,7.3018e-07,-2384.0,-2428.0,-2380.0
73019,7.3019e-07,-2384.0,-2428.0,-2380.0
73020,7.301999999999999e-07,-2384.0,-2428.0,-2380.0
73021,7.3021e-07,-2384.0,-2428.0,-2380.0
73022,7.302199999999999e-07,-2384.0,-2428.0,-2380.0
73023,7.3023e-07,-2384.0,-2428.0,-2380.0
73024,7.3024e-07,-2384.0,-2428.0,-2380.0
73025,7.302499999999999e-07,-2384.0,-2428.0,-2380.0
73026,7.3026e-07,-2384.0,-2428.0,-2380.0
73027,7.302699999999999e-07,-2384.0,-2428.0,-2380.0
73028,7.3028e-07,-2384.0,-2428.0,-2380.0
73029,7.3029e-07,-2384.0,-2428.0,-2380.0
73030,7.302999999999999e-07,-2384.0,-2428.0,-2380.0
73031,7.3031e-07,-2384.0,-2428.0,-2380.0
73032,7.303199999999999e-07,-2384.0,-2428.0,-2380.0
73033,7.3033e-07,-2384.0,-2428.0,-2380.0
73034,7.3034e-07,-2384.0,-2428.0,-2380.0
73035,7.303499999999999e-07,-2384.0,-2428.0,-2380.0
73036,7.3036e-07,-2384.0,-2428.0,-2380.0
73037,7.303699999999999e-07,-2384.0,-2428.0,-2380.0
73038,7.3038e-07,-2384.0,-2428.0,-2380.0
73039,7.3039e-07,-2384.0,-2428.0,-2380.0
73040,7.303999999999999e-07,-2384.0,-2428.0,-2380.0
73041,7.3041e-07,-2384.0,-2428.0,-2380.0
73042,7.3042e-07,-2384.0,-2428.0,-2380.0
73043,7.304299999999999e-07,-2384.0,-2428.0,-2380.0
73044,7.3044e-07,-2384.0,-2428.0,-2380.0
73045,7.304499999999999e-07,-2384.0,-2428.0,-2380.0
73046,7.3046e-07,-2384.0,-2428.0,-2380.0
73047,7.3047e-07,-2384.0,-2428.0,-2380.0
73048,7.304799999999999e-07,-2384.0,-2428.0,-2380.0
73049,7.3049e-07,-2384.0,-2428.0,-2380.0
73050,7.304999999999999e-07,-2384.0,-2428.0,-2380.0
73051,7.3051e-07,-2384.0,-2428.0,-2380.0
73052,7.3052e-07,-2384.0,-2428.0,-2380.0
73053,7.305299999999999e-07,-2384.0,-2428.0,-2380.0
73054,7.3054e-07,-2384.0,-2428.0,-2380.0
73055,7.305499999999999e-07,-2384.0,-2428.0,-2380.0
73056,7.3056e-07,-2384.0,-2428.0,-2380.0
73057,7.3057e-07,-2384.0,-2428.0,-2380.0
73058,7.305799999999999e-07,-2384.0,-2428.0,-2380.0
73059,7.3059e-07,-2384.0,-2428.0,-2380.0
73060,7.305999999999999e-07,-2384.0,-2428.0,-2380.0
73061,7.3061e-07,-2384.0,-2428.0,-2380.0
73062,7.3062e-07,-2384.0,-2428.0,-2380.0
73063,7.306299999999999e-07,-2384.0,-2428.0,-2380.0
73064,7.3064e-07,-2384.0,-2428.0,-2380.0
73065,7.306499999999999e-07,-2384.0,-2428.0,-2380.0
73066,7.3066e-07,-2384.0,-2428.0,-2380.0
73067,7.3067e-07,-2384.0,-2428.0,-2380.0
73068,7.306799999999999e-07,-2384.0,-2428.0,-2380.0
73069,7.3069e-07,-2384.0,-2428.0,-2380.0
73070,7.307e-07,-2384.0,-2428.0,-2380.0
73071,7.307099999999999e-07,-2384.0,-2428.0,-2380.0
73072,7.3072e-07,-2384.0,-2428.0,-2380.0
73073,7.307299999999999e-07,-2384.0,-2428.0,-2380.0
73074,7.3074e-07,-2384.0,-2428.0,-2380.0
73075,7.3075e-07,-2384.0,-2428.0,-2380.0
73076,7.307599999999999e-07,-2384.0,-2428.0,-2380.0
73077,7.3077e-07,-2384.0,-2428.0,-2380.0
73078,7.307799999999999e-07,-2384.0,-2428.0,-2380.0
73079,7.3079e-07,-2384.0,-2428.0,-2380.0
73080,7.308e-07,-2384.0,-2428.0,-2380.0
73081,7.308099999999999e-07,-2384.0,-2428.0,-2380.0
73082,7.3082e-07,-2384.0,-2428.0,-2380.0
73083,7.308299999999999e-07,-2384.0,-2428.0,-2380.0
73084,7.3084e-07,-2384.0,-2428.0,-2380.0
73085,7.3085e-07,-2384.0,-2428.0,-2380.0
73086,7.308599999999999e-07,-2384.0,-2428.0,-2380.0
73087,7.3087e-07,-2384.0,-2428.0,-2380.0
73088,7.308799999999999e-07,-2384.0,-2428.0,-2380.0
73089,7.3089e-07,-2384.0,-2428.0,-2380.0
73090,7.309e-07,-2384.0,-2428.0,-2380.0
73091,7.309099999999999e-07,-2384.0,-2428.0,-2380.0
73092,7.3092e-07,-2384.0,-2428.0,-2380.0
73093,7.309299999999999e-07,-2384.0,-2428.0,-2380.0
73094,7.3094e-07,-2384.0,-2428.0,-2380.0
73095,7.3095e-07,-2384.0,-2428.0,-2380.0
73096,7.309599999999999e-07,-2384.0,-2428.0,-2380.0
73097,7.3097e-07,-2384.0,-2428.0,-2380.0
73098,7.3098e-07,-2384.0,-2428.0,-2380.0
73099,7.309899999999999e-07,-2384.0,-2428.0,-2380.0
73100,7.31e-07,-2384.0,-2428.0,-2380.0
73101,7.310099999999999e-07,-2384.0,-2428.0,-2380.0
73102,7.3102e-07,-2384.0,-2428.0,-2380.0
73103,7.3103e-07,-2384.0,-2428.0,-2380.0
73104,7.310399999999999e-07,-2384.0,-2428.0,-2380.0
73105,7.3105e-07,-2384.0,-2428.0,-2380.0
73106,7.310599999999999e-07,-2384.0,-2428.0,-2380.0
73107,7.3107e-07,-2384.0,-2428.0,-2380.0
73108,7.3108e-07,-2384.0,-2428.0,-2380.0
73109,7.310899999999999e-07,-2384.0,-2428.0,-2380.0
73110,7.311e-07,-2384.0,-2428.0,-2380.0
73111,7.311099999999999e-07,-2384.0,-2428.0,-2380.0
73112,7.3112e-07,-2384.0,-2428.0,-2380.0
73113,7.3113e-07,-2384.0,-2428.0,-2380.0
73114,7.311399999999999e-07,-2384.0,-2428.0,-2380.0
73115,7.3115e-07,-2384.0,-2428.0,-2380.0
73116,7.311599999999999e-07,-2384.0,-2428.0,-2380.0
73117,7.3117e-07,-2384.0,-2428.0,-2380.0
73118,7.3118e-07,-2384.0,-2428.0,-2380.0
73119,7.311899999999999e-07,-2384.0,-2428.0,-2380.0
73120,7.312e-07,-2384.0,-2428.0,-2380.0
73121,7.312099999999999e-07,-2384.0,-2428.0,-2380.0
73122,7.3122e-07,-2384.0,-2428.0,-2380.0
73123,7.3123e-07,-2384.0,-2428.0,-2380.0
73124,7.312399999999999e-07,-2384.0,-2428.0,-2380.0
73125,7.3125e-07,-2384.0,-2428.0,-2380.0
73126,7.3126e-07,-2384.0,-2428.0,-2380.0
73127,7.312699999999999e-07,-2384.0,-2428.0,-2380.0
73128,7.3128e-07,-2384.0,-2428.0,-2380.0
73129,7.312899999999999e-07,-2384.0,-2428.0,-2380.0
73130,7.313e-07,-2384.0,-2428.0,-2380.0
73131,7.3131e-07,-2384.0,-2428.0,-2380.0
73132,7.313199999999999e-07,-2384.0,-2428.0,-2380.0
73133,7.3133e-07,-2384.0,-2428.0,-2380.0
73134,7.313399999999999e-07,-2384.0,-2428.0,-2380.0
73135,7.3135e-07,-2384.0,-2428.0,-2380.0
73136,7.3136e-07,-2384.0,-2428.0,-2380.0
73137,7.313699999999999e-07,-2384.0,-2428.0,-2380.0
73138,7.3138e-07,-2384.0,-2428.0,-2380.0
73139,7.313899999999999e-07,-2384.0,-2428.0,-2380.0
73140,7.314e-07,-2384.0,-2428.0,-2380.0
73141,7.3141e-07,-2384.0,-2428.0,-2380.0
73142,7.314199999999999e-07,-2384.0,-2428.0,-2380.0
73143,7.3143e-07,-2384.0,-2428.0,-2380.0
73144,7.314399999999999e-07,-2384.0,-2428.0,-2380.0
73145,7.3145e-07,-2384.0,-2428.0,-2380.0
73146,7.3146e-07,-2384.0,-2428.0,-2380.0
73147,7.314699999999999e-07,-2384.0,-2428.0,-2380.0
73148,7.3148e-07,-2384.0,-2428.0,-2380.0
73149,7.314899999999999e-07,-2384.0,-2428.0,-2380.0
73150,7.315e-07,-2384.0,-2428.0,-2380.0
73151,7.3151e-07,-2384.0,-2428.0,-2380.0
73152,7.315199999999999e-07,-2384.0,-2428.0,-2380.0
73153,7.3153e-07,-2384.0,-2428.0,-2380.0
73154,7.3154e-07,-2384.0,-2428.0,-2380.0
73155,7.315499999999999e-07,-2384.0,-2428.0,-2380.0
73156,7.3156e-07,-2384.0,-2428.0,-2380.0
73157,7.315699999999999e-07,-2384.0,-2428.0,-2380.0
73158,7.3158e-07,-2384.0,-2428.0,-2380.0
73159,7.3159e-07,-2384.0,-2428.0,-2380.0
73160,7.315999999999999e-07,-2384.0,-2428.0,-2380.0
73161,7.3161e-07,-2384.0,-2428.0,-2380.0
73162,7.316199999999999e-07,-2384.0,-2428.0,-2380.0
73163,7.3163e-07,-2384.0,-2428.0,-2380.0
73164,7.3164e-07,-2384.0,-2428.0,-2380.0
73165,7.316499999999999e-07,-2384.0,-2428.0,-2380.0
73166,7.3166e-07,-2384.0,-2428.0,-2380.0
73167,7.316699999999999e-07,-2384.0,-2428.0,-2380.0
73168,7.3168e-07,-2384.0,-2428.0,-2380.0
73169,7.3169e-07,-2384.0,-2428.0,-2380.0
73170,7.316999999999999e-07,-2384.0,-2428.0,-2380.0
73171,7.3171e-07,-2384.0,-2428.0,-2380.0
73172,7.317199999999999e-07,-2384.0,-2428.0,-2380.0
73173,7.3173e-07,-2384.0,-2428.0,-2380.0
73174,7.3174e-07,-2384.0,-2428.0,-2380.0
73175,7.317499999999999e-07,-2384.0,-2428.0,-2380.0
73176,7.3176e-07,-2384.0,-2428.0,-2380.0
73177,7.317699999999999e-07,-2384.0,-2428.0,-2380.0
73178,7.3178e-07,-2384.0,-2428.0,-2380.0
73179,7.3179e-07,-2384.0,-2428.0,-2380.0
73180,7.317999999999999e-07,-2384.0,-2428.0,-2380.0
73181,7.3181e-07,-2384.0,-2428.0,-2380.0
73182,7.318199999999999e-07,-2384.0,-2428.0,-2380.0
73183,7.318299999999999e-07,-2384.0,-2428.0,-2380.0
73184,7.3184e-07,-2384.0,-2428.0,-2380.0
73185,7.318499999999999e-07,-2384.0,-2428.0,-2380.0
73186,7.3186e-07,-2384.0,-2428.0,-2380.0
73187,7.3187e-07,-2384.0,-2428.0,-2380.0
73188,7.318799999999999e-07,-2384.0,-2428.0,-2380.0
73189,7.3189e-07,-2384.0,-2428.0,-2380.0
73190,7.318999999999999e-07,-2384.0,-2428.0,-2380.0
73191,7.3191e-07,-2384.0,-2428.0,-2380.0
73192,7.3192e-07,-2384.0,-2428.0,-2380.0
73193,7.319299999999999e-07,-2384.0,-2428.0,-2380.0
73194,7.3194e-07,-2384.0,-2428.0,-2380.0
73195,7.319499999999999e-07,-2384.0,-2428.0,-2380.0
73196,7.3196e-07,-2384.0,-2428.0,-2380.0
73197,7.3197e-07,-2384.0,-2428.0,-2380.0
73198,7.319799999999999e-07,-2384.0,-2428.0,-2380.0
73199,7.3199e-07,-2384.0,-2428.0,-2380.0
73200,7.319999999999999e-07,-2384.0,-2428.0,-2380.0
73201,7.3201e-07,-2384.0,-2428.0,-2380.0
73202,7.3202e-07,-2384.0,-2428.0,-2380.0
73203,7.320299999999999e-07,-2384.0,-2428.0,-2380.0
73204,7.3204e-07,-2384.0,-2428.0,-2380.0
73205,7.320499999999999e-07,-2384.0,-2428.0,-2380.0
73206,7.3206e-07,-2384.0,-2428.0,-2380.0
73207,7.3207e-07,-2384.0,-2428.0,-2380.0
73208,7.320799999999999e-07,-2384.0,-2428.0,-2380.0
73209,7.3209e-07,-2384.0,-2428.0,-2380.0
73210,7.320999999999999e-07,-2384.0,-2428.0,-2380.0
73211,7.321099999999999e-07,-2384.0,-2428.0,-2380.0
73212,7.3212e-07,-2384.0,-2428.0,-2380.0
73213,7.321299999999999e-07,-2384.0,-2428.0,-2380.0
73214,7.3214e-07,-2384.0,-2428.0,-2380.0
73215,7.3215e-07,-2384.0,-2428.0,-2380.0
73216,7.321599999999999e-07,-2384.0,-2428.0,-2380.0
73217,7.3217e-07,-2384.0,-2428.0,-2380.0
73218,7.321799999999999e-07,-2384.0,-2428.0,-2380.0
73219,7.3219e-07,-2384.0,-2428.0,-2380.0
73220,7.322e-07,-2384.0,-2428.0,-2380.0
73221,7.322099999999999e-07,-2384.0,-2428.0,-2380.0
73222,7.3222e-07,-2384.0,-2428.0,-2380.0
73223,7.322299999999999e-07,-2384.0,-2428.0,-2380.0
73224,7.3224e-07,-2384.0,-2428.0,-2380.0
73225,7.3225e-07,-2384.0,-2428.0,-2380.0
73226,7.322599999999999e-07,-2384.0,-2428.0,-2380.0
73227,7.3227e-07,-2384.0,-2428.0,-2380.0
73228,7.322799999999999e-07,-2384.0,-2428.0,-2380.0
73229,7.3229e-07,-2384.0,-2428.0,-2380.0
73230,7.323e-07,-2384.0,-2428.0,-2380.0
73231,7.323099999999999e-07,-2384.0,-2428.0,-2380.0
73232,7.3232e-07,-2384.0,-2428.0,-2380.0
73233,7.323299999999999e-07,-2384.0,-2428.0,-2380.0
73234,7.3234e-07,-2384.0,-2428.0,-2380.0
73235,7.3235e-07,-2384.0,-2428.0,-2380.0
73236,7.323599999999999e-07,-2384.0,-2428.0,-2380.0
73237,7.3237e-07,-2384.0,-2428.0,-2380.0
73238,7.323799999999999e-07,-2384.0,-2428.0,-2380.0
73239,7.323899999999999e-07,-2384.0,-2428.0,-2380.0
73240,7.324e-07,-2384.0,-2428.0,-2380.0
73241,7.324099999999999e-07,-2384.0,-2428.0,-2380.0
73242,7.3242e-07,-2384.0,-2428.0,-2380.0
73243,7.3243e-07,-2384.0,-2428.0,-2380.0
73244,7.324399999999999e-07,-2384.0,-2428.0,-2380.0
73245,7.3245e-07,-2384.0,-2428.0,-2380.0
73246,7.324599999999999e-07,-2384.0,-2428.0,-2380.0
73247,7.3247e-07,-2384.0,-2428.0,-2380.0
73248,7.3248e-07,-2384.0,-2428.0,-2380.0
73249,7.324899999999999e-07,-2384.0,-2428.0,-2380.0
73250,7.325e-07,-2384.0,-2428.0,-2380.0
73251,7.325099999999999e-07,-2384.0,-2428.0,-2380.0
73252,7.3252e-07,-2384.0,-2428.0,-2380.0
73253,7.3253e-07,-2384.0,-2428.0,-2380.0
73254,7.325399999999999e-07,-2384.0,-2428.0,-2380.0
73255,7.3255e-07,-2384.0,-2428.0,-2380.0
73256,7.325599999999999e-07,-2384.0,-2428.0,-2380.0
73257,7.3257e-07,-2384.0,-2428.0,-2380.0
73258,7.3258e-07,-2384.0,-2428.0,-2380.0
73259,7.325899999999999e-07,-2384.0,-2428.0,-2380.0
73260,7.326e-07,-2384.0,-2428.0,-2380.0
73261,7.326099999999999e-07,-2384.0,-2428.0,-2380.0
73262,7.3262e-07,-2384.0,-2428.0,-2380.0
73263,7.3263e-07,-2384.0,-2428.0,-2380.0
73264,7.326399999999999e-07,-2384.0,-2428.0,-2380.0
73265,7.3265e-07,-2384.0,-2428.0,-2380.0
73266,7.326599999999999e-07,-2384.0,-2428.0,-2380.0
73267,7.326699999999999e-07,-2384.0,-2428.0,-2380.0
73268,7.3268e-07,-2384.0,-2428.0,-2380.0
73269,7.326899999999999e-07,-2384.0,-2428.0,-2380.0
73270,7.327e-07,-2384.0,-2428.0,-2380.0
73271,7.3271e-07,-2384.0,-2428.0,-2380.0
73272,7.327199999999999e-07,-2384.0,-2428.0,-2380.0
73273,7.3273e-07,-2384.0,-2428.0,-2380.0
73274,7.327399999999999e-07,-2384.0,-2428.0,-2380.0
73275,7.3275e-07,-2384.0,-2428.0,-2380.0
73276,7.3276e-07,-2384.0,-2428.0,-2380.0
73277,7.327699999999999e-07,-2384.0,-2428.0,-2380.0
73278,7.3278e-07,-2384.0,-2428.0,-2380.0
73279,7.327899999999999e-07,-2384.0,-2428.0,-2380.0
73280,7.328e-07,-2384.0,-2428.0,-2380.0
73281,7.3281e-07,-2384.0,-2428.0,-2380.0
73282,7.328199999999999e-07,-2384.0,-2428.0,-2380.0
73283,7.3283e-07,-2384.0,-2428.0,-2380.0
73284,7.328399999999999e-07,-2384.0,-2428.0,-2380.0
73285,7.3285e-07,-2384.0,-2428.0,-2380.0
73286,7.3286e-07,-2384.0,-2428.0,-2380.0
73287,7.328699999999999e-07,-2384.0,-2428.0,-2380.0
73288,7.3288e-07,-2384.0,-2428.0,-2380.0
73289,7.328899999999999e-07,-2384.0,-2428.0,-2380.0
73290,7.329e-07,-2384.0,-2428.0,-2380.0
73291,7.3291e-07,-2384.0,-2428.0,-2380.0
73292,7.329199999999999e-07,-2384.0,-2428.0,-2380.0
73293,7.3293e-07,-2384.0,-2428.0,-2380.0
73294,7.329399999999999e-07,-2384.0,-2428.0,-2380.0
73295,7.329499999999999e-07,-2384.0,-2428.0,-2380.0
73296,7.3296e-07,-2384.0,-2428.0,-2380.0
73297,7.329699999999999e-07,-2384.0,-2428.0,-2380.0
73298,7.3298e-07,-2384.0,-2428.0,-2380.0
73299,7.3299e-07,-2384.0,-2428.0,-2380.0
73300,7.329999999999999e-07,-2384.0,-2428.0,-2380.0
73301,7.3301e-07,-2384.0,-2428.0,-2380.0
73302,7.330199999999999e-07,-2384.0,-2428.0,-2380.0
73303,7.3303e-07,-2384.0,-2428.0,-2380.0
73304,7.3304e-07,-2384.0,-2428.0,-2380.0
73305,7.330499999999999e-07,-2384.0,-2428.0,-2380.0
73306,7.3306e-07,-2384.0,-2428.0,-2380.0
73307,7.330699999999999e-07,-2384.0,-2428.0,-2380.0
73308,7.3308e-07,-2384.0,-2428.0,-2380.0
73309,7.3309e-07,-2384.0,-2428.0,-2380.0
73310,7.330999999999999e-07,-2384.0,-2428.0,-2380.0
73311,7.3311e-07,-2384.0,-2428.0,-2380.0
73312,7.331199999999999e-07,-2384.0,-2428.0,-2380.0
73313,7.3313e-07,-2384.0,-2428.0,-2380.0
73314,7.3314e-07,-2384.0,-2428.0,-2380.0
73315,7.331499999999999e-07,-2384.0,-2428.0,-2380.0
73316,7.3316e-07,-2384.0,-2428.0,-2380.0
73317,7.331699999999999e-07,-2384.0,-2428.0,-2380.0
73318,7.3318e-07,-2384.0,-2428.0,-2380.0
73319,7.3319e-07,-2384.0,-2428.0,-2380.0
73320,7.331999999999999e-07,-2384.0,-2428.0,-2380.0
73321,7.3321e-07,-2384.0,-2428.0,-2380.0
73322,7.332199999999999e-07,-2384.0,-2428.0,-2380.0
73323,7.3323e-07,-2384.0,-2428.0,-2380.0
73324,7.3324e-07,-2384.0,-2428.0,-2380.0
73325,7.332499999999999e-07,-2384.0,-2428.0,-2380.0
73326,7.3326e-07,-2384.0,-2428.0,-2380.0
73327,7.3327e-07,-2384.0,-2428.0,-2380.0
73328,7.332799999999999e-07,-2384.0,-2428.0,-2380.0
73329,7.3329e-07,-2384.0,-2428.0,-2380.0
73330,7.332999999999999e-07,-2384.0,-2428.0,-2380.0
73331,7.3331e-07,-2384.0,-2428.0,-2380.0
73332,7.3332e-07,-2384.0,-2428.0,-2380.0
73333,7.333299999999999e-07,-2384.0,-2428.0,-2380.0
73334,7.3334e-07,-2384.0,-2428.0,-2380.0
73335,7.333499999999999e-07,-2384.0,-2428.0,-2380.0
73336,7.3336e-07,-2384.0,-2428.0,-2380.0
73337,7.3337e-07,-2384.0,-2428.0,-2380.0
73338,7.333799999999999e-07,-2384.0,-2428.0,-2380.0
73339,7.3339e-07,-2384.0,-2428.0,-2380.0
73340,7.333999999999999e-07,-2384.0,-2428.0,-2380.0
73341,7.3341e-07,-2384.0,-2428.0,-2380.0
73342,7.3342e-07,-2384.0,-2428.0,-2380.0
73343,7.334299999999999e-07,-2384.0,-2428.0,-2380.0
73344,7.3344e-07,-2384.0,-2428.0,-2380.0
73345,7.334499999999999e-07,-2384.0,-2428.0,-2380.0
73346,7.3346e-07,-2384.0,-2428.0,-2380.0
73347,7.3347e-07,-2384.0,-2428.0,-2380.0
73348,7.334799999999999e-07,-2384.0,-2428.0,-2380.0
73349,7.3349e-07,-2384.0,-2428.0,-2380.0
73350,7.334999999999999e-07,-2384.0,-2428.0,-2380.0
73351,7.3351e-07,-2384.0,-2428.0,-2380.0
73352,7.3352e-07,-2384.0,-2428.0,-2380.0
73353,7.335299999999999e-07,-2384.0,-2428.0,-2380.0
73354,7.3354e-07,-2384.0,-2428.0,-2380.0
73355,7.3355e-07,-2384.0,-2428.0,-2380.0
73356,7.335599999999999e-07,-2384.0,-2428.0,-2380.0
73357,7.3357e-07,-2384.0,-2428.0,-2380.0
73358,7.335799999999999e-07,-2384.0,-2428.0,-2380.0
73359,7.3359e-07,-2384.0,-2428.0,-2380.0
73360,7.336e-07,-2384.0,-2428.0,-2380.0
73361,7.336099999999999e-07,-2384.0,-2428.0,-2380.0
73362,7.3362e-07,-2384.0,-2428.0,-2380.0
73363,7.336299999999999e-07,-2384.0,-2428.0,-2380.0
73364,7.3364e-07,-2384.0,-2428.0,-2380.0
73365,7.3365e-07,-2384.0,-2428.0,-2380.0
73366,7.336599999999999e-07,-2384.0,-2428.0,-2380.0
73367,7.3367e-07,-2384.0,-2428.0,-2380.0
73368,7.336799999999999e-07,-2384.0,-2428.0,-2380.0
73369,7.3369e-07,-2384.0,-2428.0,-2380.0
73370,7.337e-07,-2384.0,-2428.0,-2380.0
73371,7.337099999999999e-07,-2384.0,-2428.0,-2380.0
73372,7.3372e-07,-2384.0,-2428.0,-2380.0
73373,7.337299999999999e-07,-2384.0,-2428.0,-2380.0
73374,7.3374e-07,-2384.0,-2428.0,-2380.0
73375,7.3375e-07,-2384.0,-2428.0,-2380.0
73376,7.337599999999999e-07,-2384.0,-2428.0,-2380.0
73377,7.3377e-07,-2384.0,-2428.0,-2380.0
73378,7.337799999999999e-07,-2384.0,-2428.0,-2380.0
73379,7.3379e-07,-2384.0,-2428.0,-2380.0
73380,7.338e-07,-2384.0,-2428.0,-2380.0
73381,7.338099999999999e-07,-2384.0,-2428.0,-2380.0
73382,7.3382e-07,-2384.0,-2428.0,-2380.0
73383,7.3383e-07,-2384.0,-2428.0,-2380.0
73384,7.338399999999999e-07,-2384.0,-2428.0,-2380.0
73385,7.3385e-07,-2384.0,-2428.0,-2380.0
73386,7.338599999999999e-07,-2384.0,-2428.0,-2380.0
73387,7.3387e-07,-2384.0,-2428.0,-2380.0
73388,7.3388e-07,-2384.0,-2428.0,-2380.0
73389,7.338899999999999e-07,-2384.0,-2428.0,-2380.0
73390,7.339e-07,-2384.0,-2428.0,-2380.0
73391,7.339099999999999e-07,-2384.0,-2428.0,-2380.0
73392,7.3392e-07,-2384.0,-2428.0,-2380.0
73393,7.3393e-07,-2384.0,-2428.0,-2380.0
73394,7.339399999999999e-07,-2384.0,-2428.0,-2380.0
73395,7.3395e-07,-2384.0,-2428.0,-2380.0
73396,7.339599999999999e-07,-2384.0,-2428.0,-2380.0
73397,7.3397e-07,-2384.0,-2428.0,-2380.0
73398,7.3398e-07,-2384.0,-2428.0,-2380.0
73399,7.339899999999999e-07,-2384.0,-2428.0,-2380.0
73400,7.34e-07,-2384.0,-2428.0,-2380.0
73401,7.340099999999999e-07,-2384.0,-2428.0,-2380.0
73402,7.3402e-07,-2384.0,-2428.0,-2380.0
73403,7.3403e-07,-2384.0,-2428.0,-2380.0
73404,7.340399999999999e-07,-2384.0,-2428.0,-2380.0
73405,7.3405e-07,-2384.0,-2428.0,-2380.0
73406,7.340599999999999e-07,-2384.0,-2428.0,-2380.0
73407,7.3407e-07,-2384.0,-2428.0,-2380.0
73408,7.3408e-07,-2384.0,-2428.0,-2380.0
73409,7.340899999999999e-07,-2384.0,-2428.0,-2380.0
73410,7.341e-07,-2384.0,-2428.0,-2380.0
73411,7.3411e-07,-2384.0,-2428.0,-2380.0
73412,7.341199999999999e-07,-2384.0,-2428.0,-2380.0
73413,7.3413e-07,-2384.0,-2428.0,-2380.0
73414,7.341399999999999e-07,-2384.0,-2428.0,-2380.0
73415,7.3415e-07,-2384.0,-2428.0,-2380.0
73416,7.3416e-07,-2384.0,-2428.0,-2380.0
73417,7.341699999999999e-07,-2384.0,-2428.0,-2380.0
73418,7.3418e-07,-2384.0,-2428.0,-2380.0
73419,7.341899999999999e-07,-2384.0,-2428.0,-2380.0
73420,7.342e-07,-2384.0,-2428.0,-2380.0
73421,7.3421e-07,-2384.0,-2428.0,-2380.0
